date,sunrise,sunset,daylength,daylength_diff,astro_twilight_start,astro_twilight_end,nautical_twilight_start,nautical_twilight_end,civil_twilight_start,civil_twilight_end,solar_noon_time,solar_noon_dist,temp_c_max,temp_c_min,grass_temp_c_min,earth_temp_c,sun_hours,rain_mm,wind_direction,wind_mean_mph,wind_max_mph,cloud_cover,pressure_mb_mean,humid_mean,temp_c_mean,fog_vis_1000,fog_vis_200,snow,snow_lying,hail,thunder,date.1,snow_mm
2012-10-17,07:28,18:02,10:33:48,-3:49,05:37:00,19:53:00,06:15:00,19:14:00,06:54:00,18:36:00,12:45,149.068,16.5,7.6,4.7,10.7,6.6,0.3,SW,7.8,31,3,996.8,84.9,12.2,0,0,0,0,0,0,17,
2012-10-18,07:30,18:00,10:29:59,-3:48,05:38:00,19:51:00,06:17:00,19:12:00,06:56:00,18:34:00,12:45,149.025,15.5,11.3,9.2,11.3,2.1,,S,6.3,20,7,1001.1,86.8,13,0,0,0,0,0,0,18,
2012-10-19,07:31,17:58,10:26:11,-3:48,05:40:00,19:49:00,06:19:00,19:10:00,06:57:00,18:32:00,12:45,148.983,12.5,10.9,8.4,11.6,0,9.7,CALM,1.9,9,8,1007.2,96.3,11.6,0,0,0,0,0,0,19,
2012-10-20,07:33,17:56,10:22:24,-3:47,05:42:00,19:47:00,06:20:00,19:08:00,06:59:00,18:30:00,12:45,148.94,13.5,7.9,5.5,11.6,1.4,3.5,W,2.4,12,8,1015.5,93.7,10.7,0,0,0,0,0,0,20,
2012-10-21,07:35,17:53,10:18:37,-3:46,05:43:00,19:45:00,06:22:00,19:06:00,07:01:00,18:28:00,12:45,148.897,12.5,8.2,6.3,11.7,0.2,5.8,N,3.6,16,7,1018.3,96.2,10.2,0,0,0,0,0,0,21,
2012-10-22,07:37,17:51,10:14:52,-3:45,05:45:00,19:43:00,06:23:00,19:04:00,07:02:00,18:26:00,12:44,148.855,14,10.5,10.3,11.9,0.1,0.7,N,2.2,10,8,1020.2,98.9,12.9,1,1,0,0,0,0,22,
2012-10-23,07:38,17:49,10:11:07,-3:44,05:46:00,19:41:00,06:25:00,19:03:00,07:04:00,18:24:00,12:44,148.813,13.2,10.9,10.9,12.4,0.1,0.4,E,2.5,11,8,1023.3,99.6,12.3,1,1,0,0,0,0,23,
2012-10-24,07:40,17:47,10:07:23,-3:43,05:48:00,19:39:00,06:27:00,19:01:00,07:06:00,18:22:00,12:44,148.771,15,12.1,11.9,12.6,0.1,0.7,NE,4,15,8,1019.6,100,13.2,1,1,0,0,0,0,24,
2012-10-25,07:42,17:45,10:03:40,-3:42,05:50:00,19:37:00,06:28:00,18:59:00,07:07:00,18:20:00,12:44,148.729,11.7,10.4,10.2,12.9,0.1,,NE,5.8,17,8,1017,96.2,10.5,0,0,0,0,0,0,25,
2012-10-26,07:44,17:44,09:59:58,-3:41,05:51:00,19:36:00,06:30:00,18:57:00,07:09:00,18:18:00,12:44,148.688,9.1,6.2,5.8,12.3,0.1,1,NE,6.5,23,8,1013.1,85.9,6.3,0,0,0,0,0,0,26,
2012-10-27,07:45,17:42,09:56:17,-3:40,05:53:00,19:34:00,06:31:00,18:55:00,07:11:00,18:16:00,12:44,148.648,7.7,0.9,-1.3,10.9,4.1,1.2,NW,7,31,1,1016.2,89.7,3.3,0,0,1,0,0,0,27,
2012-10-28,06:47,16:40,09:52:38,-3:39,04:54:00,18:32:00,05:33:00,17:54:00,06:12:00,17:14:00,11:44,148.607,9,1.4,-2.1,9.5,0.1,2.8,SW,7,19,8,1013.3,90.9,5.9,0,0,0,0,0,0,28,
2012-10-29,06:49,16:38,09:48:59,-3:38,04:56:00,18:31:00,05:35:00,17:52:00,06:14:00,17:13:00,11:44,148.567,12.3,6.9,5.5,9.8,3.5,0.1,SW,6.5,2.1,2,1007.2,90.7,8.4,0,0,0,0,0,0,29,
2012-10-30,06:51,16:36,09:45:22,-3:37,04:58:00,18:29:00,05:36:00,17:50:00,06:16:00,17:11:00,11:44,148.528,10.5,4,1,9.7,7.3,,W,6.1,18,2,1002.8,87.4,6.5,0,0,0,0,0,0,30,
2012-10-31,06:52,16:34,09:41:47,-3:35,04:59:00,18:27:00,05:38:00,17:49:00,06:17:00,17:09:00,11:44,148.489,11.9,4.5,2.6,9,2.1,13,S,9.6,29,8,987.8,84.4,8.5,0,0,0,0,0,0,31,
2012-11-01,06:54,16:32,09:38:12,-3:34,05:01:00,18:26:00,05:39:00,17:47:00,06:19:00,17:08:00,11:44,148.451,9.8,5.5,4.9,9.5,2.6,0.8,SW,6.9,31,7,978.1,90.8,6.3,0,0,0,0,0,0,1,
2012-11-02,06:56,16:31,09:34:39,-3:32,05:02:00,18:24:00,05:41:00,17:45:00,06:21:00,17:06:00,11:44,148.413,9.9,2.8,1,8.8,6.6,0,SW,9.2,26,1,989.5,84.8,5.4,0,0,0,0,0,0,2,
2012-11-03,06:58,16:29,09:31:08,-3:31,05:04:00,18:23:00,05:43:00,17:44:00,06:22:00,17:04:00,11:44,148.376,7.9,3.2,1.3,8,4,4.3,S,8.1,30,5,995,84.7,5.1,0,0,0,0,0,0,3,
2012-11-04,06:59,16:27,09:27:39,-3:29,05:05:00,18:21:00,05:44:00,17:42:00,06:24:00,17:03:00,11:44,148.339,5.5,2.6,-1,7.5,0,9,NE,5.7,24,8,993.5,94.7,4.6,0,0,0,0,0,0,4,
2012-11-05,07:01,16:25,09:24:11,-3:27,05:07:00,18:20:00,05:46:00,17:41:00,06:25:00,17:01:00,11:44,148.302,9.1,1.1,-1.5,7.5,7,0.1,NW,3.3,18,1,1006,92.4,4.2,0,0,0,0,0,0,5,
2012-11-06,07:03,16:24,09:20:45,-3:25,05:08:00,18:18:00,05:47:00,17:39:00,06:27:00,16:59:00,11:44,148.266,9,1.4,-2.4,6.8,3.4,1,W,8.4,25,1,1018.7,92.3,5.6,0,0,0,0,0,0,6,
2012-11-07,07:05,16:22,09:17:21,-3:23,05:10:00,18:17:00,05:49:00,17:38:00,06:29:00,16:58:00,11:44,148.231,10.6,5.1,2.7,7.2,6.3,,W,8.8,23,0,1022.4,88.7,7.7,0,0,0,0,0,0,7,
2012-11-08,07:06,16:20,09:13:59,-3:21,05:11:00,18:16:00,05:50:00,17:37:00,06:30:00,16:57:00,11:44,148.196,12.5,7.9,5.8,7.5,4.5,0,SW,7.8,25,2,1017.3,83.7,9.3,0,0,0,0,0,0,8,
2012-11-09,07:08,16:19,09:10:40,-3:19,05:13:00,18:14:00,05:52:00,17:35:00,06:32:00,16:55:00,11:44,148.161,11,6.6,4.1,8,1.7,4.7,S,6.1,22,7,1008.2,83.3,8.5,0,0,0,0,0,0,9,
2012-11-10,07:10,16:17,09:07:22,-3:17,05:14:00,18:13:00,05:53:00,17:34:00,06:34:00,16:54:00,11:44,148.126,9.2,7.2,5.6,8.3,0.1,0.1,E,4.9,16,8,996.6,92.1,7.9,0,0,0,0,0,0,10,
2012-11-11,07:12,16:16,09:04:07,-3:15,05:16:00,18:12:00,05:55:00,17:33:00,06:35:00,16:52:00,11:44,148.092,9.8,3,0.2,8,7.5,0,W,5.7,16,1,1010.6,88.5,5.6,0,0,0,0,0,0,11,
2012-11-12,07:13,16:14,09:00:54,-3:12,05:17:00,18:11:00,05:56:00,17:31:00,06:37:00,16:51:00,11:44,148.058,11.7,4.3,1.5,7.1,0,1.3,S,8.1,24,8,1019.4,92.5,8.3,0,0,0,0,0,0,12,
2012-11-13,07:15,16:13,08:57:44,-3:10,05:19:00,18:09:00,05:58:00,17:30:00,06:38:00,16:50:00,11:44,148.024,15.1,9.4,7.5,8.1,5.3,0,S,7.1,21,5,1024.8,87.8,11.9,0,0,0,0,0,0,13,
2012-11-14,07:17,16:12,08:54:37,-3:07,05:20:00,18:08:00,05:59:00,17:29:00,06:40:00,16:48:00,11:45,147.991,12.4,9.5,6,9,5.3,0.1,SE,3,15,6,1025.8,91.9,9.7,0,0,0,0,0,0,14,
2012-11-15,07:19,16:10,08:51:33,-3:04,05:21:00,18:07:00,06:01:00,17:28:00,06:42:00,16:47:00,11:45,147.958,8.2,5.1,3.2,8.7,1.2,0,SE,1.2,8,8,1021.9,95.1,6.7,1,1,0,0,0,0,15,
2012-11-16,07:20,16:09,08:48:31,-3:01,05:23:00,18:06:00,06:02:00,17:27:00,06:43:00,16:46:00,11:45,147.925,11.8,5.8,5.2,8.6,0.1,0.4,S,3.8,20,8,1013.7,94.5,6.8,0,0,0,0,0,0,16,
2012-11-17,07:22,16:08,08:45:32,-2:58,05:24:00,18:05:00,06:04:00,17:26:00,06:45:00,16:45:00,11:45,147.892,10.8,7.8,7.5,8.8,0.1,0,S,5.8,21,8,1006.7,96,8.8,0,0,0,0,0,0,17,
2012-11-18,07:24,16:06,08:42:37,-2:55,05:26:00,18:04:00,06:05:00,17:25:00,06:46:00,16:44:00,11:45,147.86,8.6,1.9,-1.8,8.4,7,0,SW,3.9,13,0,1013.7,88.3,4,0,0,0,0,0,0,18,
2012-11-19,07:25,16:05,08:39:45,-2:52,05:27:00,18:03:00,06:07:00,17:24:00,06:48:00,16:43:00,11:46,147.828,12.1,1.8,-2.1,6.9,0.6,1.4,S,8.7,29,7,1009.5,87.3,6.9,0,0,0,0,0,0,19,
2012-11-20,07:27,16:04,08:36:57,-2:48,05:28:00,18:03:00,06:08:00,17:23:00,06:49:00,16:42:00,11:46,147.796,13.6,9.9,8.5,7.9,0.1,7.8,S,9.7,32,8,1007,93.7,11.5,0,0,0,0,0,0,20,
2012-11-21,07:29,16:03,08:34:12,-2:44,05:30:00,18:02:00,06:09:00,17:22:00,06:51:00,16:41:00,11:46,147.766,11,8.7,7.5,8.9,0,6.3,SE,6.5,31,8,1006.5,96.5,8.2,0,0,0,0,0,0,21,
2012-11-22,07:30,16:02,08:31:30,-2:41,05:31:00,18:01:00,06:11:00,17:21:00,06:52:00,16:40:00,11:46,147.735,12.8,5.3,3.7,8.4,1.5,8,S,13.6,44,6,1008.9,85.8,10.2,0,0,0,0,0,0,22,
2012-11-23,07:32,16:01,08:28:53,-2:37,05:32:00,18:00:00,06:12:00,17:20:00,06:54:00,16:39:00,11:47,147.706,9.5,4.9,3.2,8.5,6.9,0.1,S,7.3,23,3,1010.5,92.4,6.6,0,0,0,0,0,0,23,
2012-11-24,07:33,16:00,08:26:20,-2:33,05:34:00,17:59:00,06:14:00,17:20:00,06:55:00,16:38:00,11:47,147.677,11.6,3.4,-0.9,7.4,0,13.1,S,4.7,23,8,1009.6,97.2,6.5,0,0,0,0,0,0,24,
2012-11-25,07:35,15:59,08:23:50,-2:29,05:35:00,17:59:00,06:15:00,17:19:00,06:57:00,16:37:00,11:47,147.648,9.9,6.1,4.5,7.9,5.6,2.6,SW,13.5,46,1,999.4,88,8.7,0,0,0,0,0,0,25,
2012-11-26,07:37,15:58,08:21:25,-2:25,05:36:00,17:58:00,06:16:00,17:18:00,06:58:00,16:36:00,11:47,147.621,9.9,7.2,6,7.9,1.7,5.9,S,3.9,19,7,997.3,91.7,8.1,0,0,0,0,0,0,26,
2012-11-27,07:38,15:57,08:19:04,-2:20,05:37:00,17:58:00,06:17:00,17:18:00,06:59:00,16:36:00,11:48,147.594,7.5,6.7,6.2,8.1,0,4.1,N,7.1,27,8,1003.6,97.3,6.5,0,0,0,0,0,0,27,
2012-11-28,07:40,15:56,08:16:48,-2:16,05:39:00,17:57:00,06:19:00,17:17:00,07:01:00,16:35:00,11:48,147.568,5.8,4,2.6,7.9,0,0.3,NW,8,25,8,1012.6,92.9,4.4,0,0,0,0,0,0,28,
2012-11-29,07:41,15:56,08:14:36,-2:11,05:40:00,17:57:00,06:20:00,17:17:00,07:02:00,16:34:00,11:48,147.543,5.6,0.5,-1.8,7,5.4,0,W,5.7,20,6,1011.7,90.7,1.9,0,0,0,0,0,0,29,
2012-11-30,07:42,15:55,08:12:30,-2:06,05:41:00,17:56:00,06:21:00,17:16:00,07:03:00,16:34:00,11:49,147.519,3.8,-1.5,-6,5.9,5.4,0,W,3.7,12,0,1011,92.2,0.2,0,0,0,0,0,0,30,
2012-12-01,07:44,15:54,08:10:28,-2:01,05:42:00,17:56:00,06:22:00,17:16:00,07:05:00,16:33:00,11:49,147.495,4,-1.7,-6,5,0,,SW,6.9,26,8,1013.2,91.8,0.8,0,0,0,0,0,0,1,
2012-12-02,07:45,15:54,08:08:31,-1:56,05:43:00,17:56:00,06:24:00,17:15:00,07:06:00,16:33:00,11:50,147.473,8.5,-2.1,-4.9,4.5,6.7,4.4,W,6,16,0,1015.1,89,0.2,0,0,0,0,0,0,2,
2012-12-03,07:46,15:53,08:06:39,-1:51,05:44:00,17:55:00,06:25:00,17:15:00,07:07:00,16:32:00,11:50,147.451,8.6,1.6,0.5,4,2,3.5,W,9.4,31,7,1005.4,93.4,4.9,0,0,0,0,0,0,3,
2012-12-04,07:48,15:53,08:04:52,-1:46,05:45:00,17:55:00,06:26:00,17:15:00,07:08:00,16:32:00,11:50,147.429,6.1,1.9,-0.5,4.3,2.1,5.5,W,9.3,26,6,1001.6,87.6,3.5,0,0,0,0,0,0,4,
2012-12-05,07:49,15:52,08:03:11,-1:41,05:46:00,17:55:00,06:27:00,17:14:00,07:10:00,16:32:00,11:51,147.409,2.7,0.1,-3.1,4.3,4.6,0,NW,5.6,20,8,1007.4,90.6,0.7,0,0,1,1,0,0,5,
2012-12-06,07:50,15:52,08:01:35,-1:35,05:48:00,17:55:00,06:28:00,17:14:00,07:11:00,16:31:00,11:51,147.389,4.2,-3,-7.8,4,0,3.8,SW,8.7,33,7,1011.2,86.8,0,0,0,0,1,0,0,6,
2012-12-07,07:51,15:52,08:00:05,-1:30,05:49:00,17:54:00,06:29:00,17:14:00,07:12:00,16:31:00,11:52,147.37,5.2,1.4,-0.4,3.9,0.7,0.2,W,12,34,8,1000.8,88.8,3.6,0,0,1,0,0,0,7,
2012-12-08,07:53,15:51,07:58:41,-1:24,05:49:00,17:54:00,06:30:00,17:14:00,07:13:00,16:31:00,11:52,147.352,7,1,-2.4,4.4,5,0.1,W,5.5,24,8,1022.2,90.4,3.5,1,1,0,0,0,0,8,
2012-12-09,07:54,15:51,07:57:22,-1:18,05:50:00,17:54:00,06:31:00,17:14:00,07:14:00,16:31:00,11:53,147.334,8.8,4.4,3.1,4.5,2.4,0,W,12.2,36,4,1016.7,84.5,6.1,0,0,0,0,0,0,9,
2012-12-10,07:55,15:51,07:56:10,-1:12,05:51:00,17:54:00,06:32:00,17:14:00,07:15:00,16:31:00,11:53,147.317,5.1,0.2,-2,4.5,3.4,0,NW,6.4,20,3,1021.6,88.8,1.8,0,0,0,0,0,0,10,
2012-12-11,07:56,15:51,07:55:03,-1:06,05:52:00,17:54:00,06:33:00,17:14:00,07:16:00,16:31:00,11:53,147.3,-0.2,-2.5,-7,3.9,0.2,0,N,3.1,9,2,1028.8,95.8,-1.6,0,0,0,0,0,0,11,
2012-12-12,07:57,15:51,07:54:03,-1:00,05:53:00,17:55:00,06:34:00,17:14:00,07:17:00,16:31:00,11:54,147.284,1.8,-7,-9.6,3.5,4.3,0,W,3.3,14,2,1019.2,93.4,-2.1,0,0,0,0,0,0,12,
2012-12-13,07:58,15:51,07:53:08,-0:54,05:54:00,17:55:00,06:35:00,17:14:00,07:18:00,16:31:00,11:54,147.268,4.7,-5.1,-9.3,3.1,1.3,0,S,1.4,14,0,1005.2,91.6,-2,0,0,0,0,0,0,13,
2012-12-14,07:59,15:51,07:52:20,-0:48,05:55:00,17:55:00,06:35:00,17:14:00,07:18:00,16:31:00,11:55,147.252,9.2,-0.4,-0.9,3,0,7.8,SE,9.7,43,8,984.4,96.1,5,0,0,0,0,0,0,14,
2012-12-15,07:59,15:51,07:51:39,-0:41,05:55:00,17:55:00,06:36:00,17:14:00,07:19:00,16:31:00,11:55,147.238,10.5,5.7,3.5,3.6,5.2,3.8,S,9.2,27,1,989.8,90.4,7.4,0,0,0,0,0,0,15,
2012-12-16,08:00,15:51,07:51:03,-0:35,05:56:00,17:55:00,06:37:00,17:15:00,07:20:00,16:32:00,11:56,147.223,9.3,4.4,2.4,4.3,6,0.1,SW,7.5,18,3,998.1,92.3,5.9,0,0,0,0,0,0,16,
2012-12-17,08:01,15:52,07:50:34,-0:29,05:57:00,17:56:00,06:38:00,17:15:00,07:21:00,16:32:00,11:56,147.21,8.5,4.5,2.3,4.4,5.2,0.2,SW,8.5,20,5,999.9,90.1,6,0,0,0,0,0,0,17,
2012-12-18,08:02,15:52,07:50:12,-0:22,05:57:00,17:56:00,06:38:00,17:15:00,07:21:00,16:32:00,11:57,147.196,7,3.9,-0.3,4.5,1.1,0,NW,4.9,19,5,1013.7,93,5.6,0,0,0,0,0,0,18,
2012-12-19,08:02,15:52,07:49:56,-0:16,05:58:00,17:57:00,06:39:00,17:16:00,07:22:00,16:33:00,11:57,147.184,6.3,1.8,-1.5,4.5,0,18.5,SE,5.7,26,8,1016.1,95.6,4.5,0,0,0,0,0,0,19,
2012-12-20,08:03,15:53,07:49:46,-0:09,05:59:00,17:57:00,06:39:00,17:16:00,07:23:00,16:33:00,11:58,147.172,8.3,5.3,4.8,5,0,3.1,SE,8.2,28,8,1001.7,98.4,6.5,0,0,0,0,0,0,20,
2012-12-21,08:03,15:53,07:49:43,-0:03,05:59:00,17:58:00,06:40:00,17:17:00,07:23:00,16:33:00,11:58,147.161,9,6.4,4.5,5.5,3.3,6.2,SW,7.8,20,4,1008,92.9,7,0,0,0,0,0,0,21,
2012-12-22,08:04,15:54,07:49:46,+0:03,06:00:00,17:58:00,06:40:00,17:17:00,07:24:00,16:34:00,11:59,147.151,13.1,5.4,3.9,5.6,0,9.9,SE,9.6,30,8,1003.3,97.8,8.9,0,0,0,0,0,0,22,
2012-12-23,08:04,15:54,07:49:56,+0:10,06:00:00,17:59:00,06:41:00,17:18:00,07:24:00,16:35:00,11:59,147.142,11.3,10.7,9.1,6.7,2.5,6.7,SW,12.2,36,7,1001.4,85.9,10.7,0,0,0,0,0,0,23,
2012-12-24,08:05,15:55,07:50:13,+0:16,06:00:00,17:59:00,06:41:00,17:18:00,07:24:00,16:35:00,12:00,147.133,11.5,6.7,6.2,6.9,0.1,3.6,SE,8.6,36,8,997.1,94,8.5,0,0,0,0,0,0,24,
2012-12-25,08:05,15:56,07:50:36,+0:23,06:01:00,18:00:00,06:42:00,17:19:00,07:25:00,16:36:00,12:00,147.126,8.4,6.3,4.6,6.9,1.1,0.5,S,9.4,30,8,993.9,90.6,7.2,0,0,0,0,0,0,25,
2012-12-26,08:05,15:56,07:51:05,+0:29,06:01:00,18:01:00,06:42:00,17:20:00,07:25:00,16:37:00,12:01,147.119,9.4,4,2.1,6.4,3.1,1.9,S,11.2,30,1,1001.7,90.5,6.6,0,0,0,0,0,0,26,
2012-12-27,08:05,15:57,07:51:41,+0:35,06:01:00,18:01:00,06:42:00,17:20:00,07:25:00,16:37:00,12:01,147.113,7.5,5.6,3.4,6.1,0.1,3.3,S,9.9,29,8,1004.1,90.3,6.3,0,0,0,0,0,0,27,
2012-12-28,08:06,15:58,07:52:24,+0:42,06:02:00,18:02:00,06:42:00,17:21:00,07:25:00,16:38:00,12:02,147.108,11.6,3.8,0.7,6,0,0.3,S,10.2,37,8,1014.4,93.8,8.3,0,0,0,0,0,0,28,
2012-12-29,08:06,15:59,07:53:12,+0:48,06:02:00,18:03:00,06:43:00,17:22:00,07:26:00,16:39:00,12:02,147.104,11.3,10.2,8.9,7,0,2.1,S,13.8,41,7,1001.4,86.7,9.4,0,0,0,0,0,0,29,
2012-12-30,08:06,16:00,07:54:07,+0:54,06:02:00,18:04:00,06:43:00,17:23:00,07:26:00,16:40:00,12:03,147.101,10.8,4.2,2.3,6.7,4.8,0.1,SW,14.7,42,1,1007.2,81.7,6.8,0,0,0,0,0,0,30,
2012-12-31,08:06,16:01,07:55:08,+1:01,06:02:00,18:04:00,06:43:00,17:24:00,07:26:00,16:41:00,12:03,147.099,11,9.4,8.2,6.5,0,12.1,SW,12.8,39,8,1000.4,89,9.9,0,0,0,0,0,0,31,
2013-01-01,08:06,16:02,07:56:16,+1:07,06:02:00,18:05:00,06:43:00,17:25:00,07:26:00,16:42:00,12:04,147.098,6.8,3.1,0.4,7,6.3,0,W,9.2,26,0,1006.1,86.1,5.2,0,0,0,0,0,0,1,
2013-01-02,08:06,16:03,07:57:29,+1:13,06:02:00,18:06:00,06:43:00,17:26:00,07:26:00,16:43:00,12:04,147.098,10.3,3.7,1,5.9,0,3.2,SW,8.8,24,8,1021.5,91.6,6.8,0,0,0,0,0,0,2,
2013-01-03,08:05,16:04,07:58:48,+1:19,06:02:00,18:07:00,06:43:00,17:27:00,07:26:00,16:44:00,12:05,147.099,11.3,8.6,7,6.4,0.7,0,W,9.1,26,7,1030.8,96.2,9.6,0,0,0,0,0,0,3,
2013-01-04,08:05,16:05,08:00:13,+1:25,06:02:00,18:08:00,06:43:00,17:28:00,07:25:00,16:45:00,12:05,147.1,9.5,8.7,7.9,7,3.1,0.1,W,7.3,21,8,1035.6,91.9,8.8,0,0,0,0,0,0,4,
2013-01-05,08:05,16:07,08:01:44,+1:31,06:02:00,18:09:00,06:43:00,17:29:00,07:25:00,16:46:00,12:06,147.103,11.1,7.4,7,7.1,1.8,0,SW,6.6,21,8,1033.6,93.6,8.6,0,0,0,0,0,0,5,
2013-01-06,08:04,16:08,08:03:21,+1:36,06:02:00,18:10:00,06:42:00,17:30:00,07:25:00,16:47:00,12:06,147.106,9.4,5.2,0.2,7,0,0.1,SW,5.3,18,8,1030.7,95.5,7.8,1,0,0,0,0,0,6,
2013-01-07,08:04,16:09,08:05:03,+1:42,06:02:00,18:11:00,06:42:00,17:31:00,07:25:00,16:48:00,12:06,147.11,9,6.5,6,7.3,0,0,S,6.8,20,8,1025.2,94,7.6,0,0,0,0,0,0,7,
2013-01-08,08:04,16:10,08:06:51,+1:47,06:01:00,18:12:00,06:42:00,17:32:00,07:24:00,16:50:00,12:07,147.114,10.9,7.4,5.4,7.3,2.3,4.4,SW,7.3,20,8,1022.4,91.1,9.3,0,0,0,0,0,0,8,
2013-01-09,08:03,16:12,08:08:44,+1:53,06:01:00,18:14:00,06:41:00,17:33:00,07:24:00,16:51:00,12:07,147.119,8.1,6,5.8,7.6,5.9,0.1,N,3.2,15,7,1020.3,93.9,5.7,0,0,0,0,0,0,9,
2013-01-10,08:02,16:13,08:10:43,+1:58,06:01:00,18:15:00,06:41:00,17:35:00,07:23:00,16:52:00,12:08,147.125,2.3,-0.3,-2.9,6.4,0,0.1,W,4.1,14,8,1014.9,97.6,1.1,1,1,0,0,0,0,10,
2013-01-11,08:02,16:15,08:12:46,+2:03,06:00:00,18:16:00,06:41:00,17:36:00,07:23:00,16:54:00,12:08,147.131,4,0.7,0.9,6,0,0,W,3.4,14,8,1016.8,98.1,2.1,0,0,0,0,0,0,11,
2013-01-12,08:01,16:16,08:14:54,+2:08,06:00:00,18:17:00,06:40:00,17:37:00,07:22:00,16:55:00,12:08,147.138,4.4,0.1,-2.9,5.4,0.2,0,E,4,21,7,1013.4,87.5,1.8,0,0,0,0,0,0,12,
2013-01-13,08:00,16:18,08:17:07,+2:13,06:00:00,18:18:00,06:40:00,17:38:00,07:22:00,16:56:00,12:09,147.145,1.2,-3.1,-7.5,4.8,1.1,1.4,NE,1.1,7,8,1019,90.8,-1.1,0,0,0,0,0,0,13,
2013-01-14,08:00,16:19,08:19:25,+2:17,05:59:00,18:20:00,06:39:00,17:40:00,07:21:00,16:58:00,12:09,147.152,1.1,-2,-5.1,4,0.1,2.5,S,6,22,8,1009.7,93.7,-0.1,0,0,1,1,0,0,14,
2013-01-15,07:59,16:21,08:21:48,+2:22,05:59:00,18:21:00,06:39:00,17:41:00,07:20:00,16:59:00,12:10,147.161,1,-0.7,-3,3.9,0.1,,NW,4.5,24,8,1008.6,95.4,-0.2,0,0,1,1,0,0,15,
2013-01-16,07:58,16:22,08:24:14,+2:26,05:58:00,18:22:00,06:38:00,17:42:00,07:20:00,17:01:00,12:10,147.17,-2.7,-4.5,-8.7,3.8,0,,W,1.1,7,8,1013.1,96.6,-3.6,1,1,1,1,0,0,16,
2013-01-17,07:57,16:24,08:26:45,+2:31,05:57:00,18:24:00,06:37:00,17:44:00,07:19:00,17:02:00,12:10,147.179,0.3,-7.5,-11,3.5,4.3,0,W,2,12,1,1016.9,94.8,-3.2,0,0,0,1,0,0,17,
2013-01-18,07:56,16:25,08:29:21,+2:35,05:57:00,18:25:00,06:36:00,17:45:00,07:18:00,17:03:00,12:11,147.189,-0.5,-2.6,-3,3.2,0,2.7,SE,5.3,22,8,1003.8,90.6,-1.7,0,0,1,1,0,0,18,
2013-01-19,07:55,16:27,08:32:00,+2:39,05:56:00,18:26:00,06:36:00,17:46:00,07:17:00,17:05:00,12:11,147.2,-0.2,-1.5,-1.4,3,0,0.2,NE,4.7,18,8,997.8,92.3,-0.9,0,0,1,1,0,0,19,
2013-01-20,07:54,16:29,08:34:43,+2:43,05:55:00,18:28:00,06:35:00,17:48:00,07:16:00,17:07:00,12:11,147.212,-0.3,-2,-2.3,3,0,7.9,NE,4.3,16,8,994.6,91.8,-1,0,0,1,1,0,0,20,
2013-01-21,07:53,16:30,08:37:30,+2:46,05:54:00,18:29:00,06:34:00,17:49:00,07:15:00,17:08:00,12:11,147.225,0.1,-1.6,-1.7,3,0,,E,3.3,13,8,993.8,94.2,-0.9,0,0,1,1,0,0,21,
2013-01-22,07:52,16:32,08:40:21,+2:50,05:54:00,18:30:00,06:33:00,17:51:00,07:14:00,17:10:00,12:12,147.238,1.6,-5.4,-10,3,0,0.1,SE,2.8,14,8,1002.1,93.6,-1,0,0,1,1,0,0,22,
2013-01-23,07:51,16:34,08:43:15,+2:54,05:53:00,18:32:00,06:32:00,17:52:00,07:13:00,17:11:00,12:12,147.252,0.9,-0.6,-1.4,3,0,,NE,3.1,14,8,1008.2,89.5,0.2,0,0,1,1,0,0,23,
2013-01-24,07:49,16:36,08:46:12,+2:57,05:52:00,18:33:00,06:31:00,17:54:00,07:12:00,17:13:00,12:12,147.267,1.3,-1,-1.4,3,0,0,NE,1.4,10,7,1016.5,87,0,0,0,0,1,0,0,24,
2013-01-25,07:48,16:37,08:49:13,+3:00,05:51:00,18:35:00,06:30:00,17:55:00,07:11:00,17:14:00,12:12,147.283,2.2,-3.5,-8,3,0,3,S,6.8,27,8,1012.9,87.1,-0.8,0,0,1,1,0,0,25,
2013-01-26,07:47,16:39,08:52:16,+3:03,05:50:00,18:36:00,06:29:00,17:57:00,07:10:00,17:16:00,12:13,147.299,9.8,0.5,-1.1,2.9,6,8,W,9.8,39,1,1004.5,92,3.3,0,0,1,1,0,0,26,
2013-01-27,07:45,16:41,08:55:23,+3:06,05:49:00,18:38:00,06:28:00,17:58:00,07:09:00,17:18:00,12:13,147.317,8.8,6,4.8,3.4,6.4,0,SW,15.1,38,3,995.3,82,7,0,0,0,0,0,0,27,
2013-01-28,07:44,16:43,08:58:33,+3:09,05:48:00,18:39:00,06:27:00,18:00:00,07:07:00,17:19:00,12:13,147.336,10.6,2,0.1,3.5,1.4,1.6,S,13.2,45,1,1002.8,85.8,5.9,0,0,0,0,0,0,28,
2013-01-29,07:43,16:44,09:01:45,+3:12,05:46:00,18:41:00,06:26:00,18:01:00,07:06:00,17:21:00,12:13,147.355,13.8,8.6,7,4.4,0,5.7,S,14.2,38,8,1000.3,87.4,11.4,0,0,0,0,0,0,29,
2013-01-30,07:41,16:46,09:05:00,+3:15,05:45:00,18:42:00,06:24:00,18:03:00,07:05:00,17:23:00,12:13,147.375,10.9,8.2,6.4,6,6.4,1.6,SW,14.4,37,7,1004.5,82.4,9,0,0,0,0,0,0,30,
